feature_1,feature_2,value,absolute_value,method,class
exudate8,opticdisc_diameter,-0.016572669890561297,0.016572669890561297,pearson,0
ma5,exudate8,0.014667314226844341,0.014667314226844341,pearson,0
ma5,opticdisc_diameter,0.014086169539681977,0.014086169539681977,pearson,0
ma4,opticdisc_diameter,0.012946769491706192,0.012946769491706192,pearson,0
exudate7,opticdisc_diameter,-0.011579580140202606,0.011579580140202606,pearson,0
pre_screening,ma6,-0.01156639072230943,0.01156639072230943,pearson,0
pre_screening,macula_opticdisc_distance,0.010711147943396039,0.010711147943396039,pearson,0
pre_screening,exudate7,0.009217715087406778,0.009217715087406778,pearson,0
exudate5,am_fm_classification,0.009186216328342052,0.009186216328342052,pearson,0
exudate6,macula_opticdisc_distance,0.008864434881670413,0.008864434881670413,pearson,0
ma6,opticdisc_diameter,0.008010651279510292,0.008010651279510292,pearson,0
pre_screening,ma5,-0.007909690421916403,0.007909690421916403,pearson,0
pre_screening,exudate6,0.00725748155527022,0.00725748155527022,pearson,0
ma6,macula_opticdisc_distance,-0.005527128502594335,0.005527128502594335,pearson,0
exudate6,am_fm_classification,0.003723882817285052,0.003723882817285052,pearson,0
ma3,macula_opticdisc_distance,-0.0032272236237397547,0.0032272236237397547,pearson,0
ma2,macula_opticdisc_distance,-0.00289674950642813,0.00289674950642813,pearson,0
pre_screening,ma4,-0.0027854337855632047,0.0027854337855632047,pearson,0
ma5,macula_opticdisc_distance,-0.0026555970372148935,0.0026555970372148935,pearson,0
ma1,macula_opticdisc_distance,-0.0019503551949812074,0.0019503551949812074,pearson,0
pre_screening,ma2,0.0019463003949778007,0.0019463003949778007,pearson,0
pre_screening,ma3,-0.0019160117471949023,0.0019160117471949023,pearson,0
pre_screening,ma1,0.0013957570346917912,0.0013957570346917912,pearson,0
ma4,macula_opticdisc_distance,0.0011317822310201687,0.0011317822310201687,pearson,0
pre_screening,am_fm_classification,4.504661129309263e-05,4.504661129309263e-05,pearson,0
